a_est_nls,a_se_nls,Tmin_est_nls,Tmin_se_nls,Tmax_est_nls,Tmax_se_nls,Topt_est,Topt_se_delta,a_est_boot,a_se_boot,Tmin_est_boot,Tmin_se_boot,Tmax_est_boot,Tmax_se_boot,starting_a,starting_Tmin,starting_Tmax,which_signif,id
1.863062808715456e-4,2.614213949804651e-5,11.516964582009605,1.5357501893274497,32.055962180266256,0.058091261552542156,27.107119458965457,0.2412637565578768,1.865162757552811e-4,1.645984394083508e-5,11.443272572714998,1.0169294686662549,32.060950310786694,0.04248229091953991,1.9e-4,11.5,32,all,50
1.3177374528838872e-4,9.68610508697173e-6,21.464450203421336,0.40448539473743456,32.84844163963858,0.058790430192068886,29.643325795879612,0.08322490424542148,1.3168834392916068e-4,4.7993391783726915e-6,21.456344480496487,0.2035378446513575,32.850270963222535,0.029547490483264743,1.2e-4,21,33,all,51
2.2786488163101316e-4,4.218591874217426e-5,16.39025096885307,1.4427862811328214,33.78785682042627,0.494577471839039,29.30558363849385,0.3435883500040268,2.2625219046276917e-4,3.7067090704575615e-5,16.138605381367025,1.427702814982287,33.86618588204204,0.5230712737615675,2.2786488163101316e-4,16.39025096885307,33.78785682042627,all,52
1.8668923868606283e-4,3.233006660107732e-5,9.075078391922423,1.9929532656422166,38.945867070075394,1.1003277960465945,32.21299228030052,0.7285082952731561,1.859557971101477e-4,3.1020204771647194e-5,8.72576243030238,2.2842464545714773,39.158720426151966,1.3339603379758243,2e-4,9.5,38.5,all,53
1.987584285435711e-4,5.563997288671712e-5,15.289462990726895,1.2112473654128124,34.44413598111496,2.5714533378220525,29.6162343484419,1.9275147574926905,1.967425313284873e-4,3.688836114745181e-5,15.188288316041163,0.8814880410444633,35.135741554288344,2.683858917705801,2.1e-4,15.5,34,"Tmin,Tmax",54
6.234047017912388e-5,4.2979435046903365e-5,15.290603919061962,3.561299347707504,39.294855070752696,8.087273885280487,33.418521022773156,5.897337086126361,6.0296081322481166e-5,1.9557714569112576e-5,14.786273173422439,2.1182160809753965,44.66527895163845,27.50355850259952,6.000000000000001e-5,15,39.5,none,55
6.72043780865396e-5,5.1296945555391714e-5,1.63649381113767,12.25400431676473,47.61735756935964,11.114701450408683,38.26111170140987,7.733669435748987,6.961903556533793e-5,2.7187657170003527e-5,-0.8086424422783454,11.52253237771203,52.981850863995845,35.66489208267626,1e-4,7.5,43,Tmax,56
9.751470563063064e-5,3.26110209332072e-6,14.89606044135548,0.3488143459918532,35.02080367484151,0.011181551023605284,29.998245651085615,0.060473438135613275,9.733401270804973e-5,2.295985108363075e-6,14.8802409199118,0.2431329628544032,35.021620253519316,0.007596915607016584,1e-4,15,35,all,57
1.9858498462653945e-4,1.2473072647702436e-5,16.72046408830039,0.5712442449596191,36.56318628855067,0.10230225064308127,31.52601539549081,0.10580019096961112,1.987820310996626e-4,7.830372755828817e-6,16.710925435631985,0.35913526457795036,36.56421940039356,0.06496344266698452,2.1e-4,17,36.5,all,58
7.654460069548561e-5,8.884163622341245e-6,14.492592400797378,0.6879915662836908,31.059629909762407,0.3376275272084144,26.833127569714964,0.2441978755484385,7.6609786759009e-5,7.606577610722273e-6,14.464535126685382,0.5987622807896903,31.105319976675084,0.3073529367119914,8e-5,14.5,31,all,59
1.409903914551652e-4,3.8916585139530015e-5,13.559571924660165,2.291859506653272,33.574562221957805,1.197562132266825,28.636219936891422,0.6387038532280584,1.421889286061651e-4,2.4611531180182917e-5,13.410188133023713,1.5871448605151006,33.67131108875835,0.8575450533310821,1.3000000000000002e-4,13,34,"Tmin,Tmax",6
1.737412072576427e-4,5.342573282997214e-5,12.829198931746282,2.773291991933561,35.88995281204415,1.323978147052717,30.338860057199476,0.7609068343791663,1.723947192363922e-4,4.240396418508987e-5,12.192250686397987,3.337229702389385,36.33790865118037,1.993954291740749,1.7e-4,12.5,36,all,62
9.59454695268328e-5,2.638878059722242e-5,4.719960335138341,4.934787568805555,38.41540617152045,1.0930396757312733,31.24288707772659,0.5507201158036723,9.472529261947318e-5,1.859318068999971e-5,3.81131315623919,3.9032111220751715,38.583041204657924,0.8568127249992284,1.1e-4,7,38,"a,Tmax",64
