id,a_est,a_se,Tmin_est,Tmin_se,Tmax_est,Tmax_se,Topt_est,Topt_se,starting_a,starting_Tmin,starting_Tmax
4,8.509864789201165e-5,2.014150258748465e-5,10.012830803032854,1.3795665806223265,37.8747220238637,3.2423042202149137,31.490339261776388,2.432159657136891,1e-4,11,36.5
4,8.632030887138782e-5,1.9304883631212197e-5,10.055866985822277,1.3089887593496767,37.686440287131404,2.991508633485636,31.346845012841747,2.2401933068755797,1e-4,11,36.5
4,1.0075819872872605e-4,1.854988303005001e-5,9.468318431082508,1.182710964436676,34.60737406210468,1.58657086249773,28.8188432580052,1.1442579619487903,1.5000000000000001e-4,12,32.5
4,1.1557709206235598e-4,1.8207279885905255e-5,11.020183923332896,0.935625705839475,33.00261891292512,0.9244333852416131,27.776817414321727,0.6478629076228836,1.4000000000000001e-4,12,32.5
4,1.2e-4,1.800484818551689e-5,11,0.9782692939191531,33.5,0.9438545576343795,28.166908912169834,0.6580078012463487,1.2e-4,11,33.5
4,1.1778527351489534e-4,1.9624899366651536e-5,11.772980304324129,0.9760007214207493,34.39425885373046,1.3185041428170117,28.992632003286666,0.9494472064072559,1.4000000000000001e-4,13,33.5
4,1.3000000000000002e-4,1.7827392294235983e-5,11,0.883672153690316,32.5,0.6479456721272245,27.37655181001741,0.43900918749761886,1.3000000000000002e-4,11,32.5
4,1e-4,1.834151354950164e-5,10,1.2968501450289311,35.5,1.6352104893241868,29.603225386970923,1.1675938585908103,1e-4,10,35.5
4,9e-5,1.8989983747670805e-5,9,1.3628344139828579,36.5,2.442480223464372,30.257237359869578,1.804025599496136,9e-5,9,36.5
4,1.1640244029338442e-4,1.7955466278651554e-5,10.866860858448137,0.9855822671239443,34.15384978759367,1.1413472500761255,28.66393317652838,0.810258825777521,1.4000000000000001e-4,12,33.5
4,1e-4,1.795838483319786e-5,10,1.1770288608394297,35.5,1.703698559151979,29.603225386970923,1.234433172914681,1e-4,10,35.5
4,1.0496116915570523e-4,1.765704198558443e-5,10.124685600801723,1.0842761488148103,33.97413821594865,1.2339763525012932,28.41129489122587,0.8754193125603783,1.4000000000000001e-4,12,32.5
4,9.448749435071616e-5,2.0318247351783794e-5,10.194049400903452,1.3865485873637169,35.36764950878067,2.006795798925248,29.526218108973968,1.453875925760808,1.1e-4,11,34.5
4,9e-5,1.950063391617212e-5,9,1.5037233868567548,34.5,1.7602811781705283,28.66757987440395,1.2529900205251236,9e-5,9,34.5
5,2.6000000000000003e-4,1.658965555419428e-5,6,0.37087445479697734,32.5,0.6754387722499694,26.676026271442815,0.5038612270398152,2.6000000000000003e-4,6,32.5
5,2.4e-4,1.5337486800274105e-5,5,0.44475446373310323,32.5,0.5965304272860622,26.55197079319395,0.4353003835343526,2.4e-4,5,32.5
5,2.4e-4,1.8243529496702914e-5,6,0.4430415340705436,33.5,0.9075727155197078,27.473548794053006,0.6811802929700795,2.4e-4,6,33.5
5,2.6000000000000003e-4,1.5714977827067894e-5,6,0.3474609005835899,32.5,0.6518781668212935,26.676026271442815,0.48732717085590976,2.6000000000000003e-4,6,32.5
5,2.3e-4,1.5810015902383583e-5,5,0.43508407179060626,33.5,0.8411540321998247,27.350301201175817,0.6306245262734111,2.3e-4,5,33.5
5,2.6000000000000003e-4,1.7183055605923343e-5,6,0.39386584901452015,32.5,0.6726738030664017,26.676026271442815,0.4993925544288496,2.6000000000000003e-4,6,32.5
5,3.0000000000000003e-4,1.4400155567949564e-5,7,0.26075736904012325,31.5,0.39641947563975094,26.00884609498246,0.29134570598703663,3.0000000000000003e-4,7,31.5
5,2.2e-4,1.6168867078221084e-5,5,0.430033549729208,34.5,1.0979437212103473,28.14873534632884,0.835328268656506,2.2e-4,5,34.5
5,3.0000000000000003e-4,1.7904261487954462e-5,7,0.32711802736186746,31.5,0.4869474308479281,26.00884609498246,0.35722790056949755,3.0000000000000003e-4,7,31.5
5,2.5000000000000006e-4,1.5185034562927045e-5,6,0.34679865732602705,33.5,0.7444308742232584,27.473548794053006,0.5603227692537919,2.5000000000000006e-4,6,33.5
5,2.6000000000000003e-4,1.5873771803434387e-5,6,0.3588826910700219,32.5,0.6346581998895913,26.676026271442815,0.4724130359759336,2.6000000000000003e-4,6,32.5
5,3.0000000000000003e-4,1.5675379563973315e-5,7,0.2933038533052596,31.5,0.4139912582685738,26.00884609498246,0.30230233510525223,3.0000000000000003e-4,7,31.5
5,2.9000000000000006e-4,1.6373244261253307e-5,7,0.30927327938466087,31.5,0.4610333305641166,26.00884609498246,0.3382584801743385,2.9000000000000006e-4,7,31.5
5,2.6000000000000003e-4,1.605897526451657e-5,6,0.36701879201501436,32.5,0.6314419801137929,26.676026271442815,0.46904500101958413,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.6176183530374426e-5,6,0.37134576304971467,32.5,0.63184479069522,26.676026271442815,0.4689466869087405,2.6000000000000003e-4,6,32.5
5,2.4e-4,1.582279394306622e-5,5,0.4547898714038075,32.5,0.6235019477575073,26.55197079319395,0.4559273301975222,2.4e-4,5,32.5
5,2.6000000000000003e-4,1.6584704809916412e-5,6,0.37685488293345903,32.5,0.6578734170476713,26.676026271442815,0.4892182154097992,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.5057069615174799e-5,6,0.35843608592375276,32.5,0.559704100402573,26.676026271442815,0.4126081441210299,2.6000000000000003e-4,6,32.5
5,2.4e-4,1.702612678830138e-5,5,0.4906905456205449,32.5,0.6682222659752729,26.55197079319395,0.48831913702684476,2.4e-4,5,32.5
5,2.8000000000000003e-4,1.5746154174168574e-5,6,0.34357168292004586,31.5,0.45982846153500334,25.878675881825394,0.335502173185367,2.8000000000000003e-4,6,31.5
5,2.4e-4,1.792235023604619e-5,5,0.48968754834666234,32.5,0.770951816373949,26.55197079319395,0.5708152970307572,2.4e-4,5,32.5
5,2.7000000000000006e-4,1.585601587531686e-5,6,0.3433319295149797,32.5,0.6157911820463299,26.676026271442815,0.4588502095491151,2.7000000000000006e-4,6,32.5
5,2.2e-4,1.6762319611662816e-5,5,0.46878701541432316,34.5,1.0621981136628247,28.14873534632884,0.8030629433797581,2.2e-4,5,34.5
5,2.6000000000000003e-4,1.69658713154477e-5,6,0.37904046410937453,32.5,0.6914941203657263,26.676026271442815,0.5159025507166863,2.6000000000000003e-4,6,32.5
5,3.1000000000000005e-4,1.538449243514149e-5,7,0.29584738361247703,30.5,0.2671595711938872,25.212836478203087,0.1860265443549641,3.1000000000000005e-4,7,30.5
5,2.6000000000000003e-4,1.494728586292915e-5,6,0.33931330017154504,32.5,0.5938258035429106,26.676026271442815,0.4416736174317625,2.6000000000000003e-4,6,32.5
5,2.3e-4,1.418759295279096e-5,5,0.40361516885957854,33.5,0.718235899310366,27.350301201175817,0.5353818257170843,2.3e-4,5,33.5
5,2.6000000000000003e-4,1.4489530595808919e-5,6,0.3397652919848847,32.5,0.5492749492852224,26.676026271442815,0.4060419458698861,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.7077352077302343e-5,6,0.3838980079824534,32.5,0.6890273670448932,26.676026271442815,0.513447680165935,2.6000000000000003e-4,6,32.5
5,2.7000000000000006e-4,1.572258714272199e-5,6,0.35583264529196906,31.5,0.47596496074453204,25.878675881825394,0.3472548824504354,2.7000000000000006e-4,6,31.5
5,2.6000000000000003e-4,1.3622005116222868e-5,6,0.313459615134424,32.5,0.5302128722628889,26.676026271442815,0.39333832238601407,2.6000000000000003e-4,6,32.5
5,2.5000000000000006e-4,1.5117135732406234e-5,6,0.3489897789690118,33.5,0.730882937832971,27.473548794053006,0.54930902783139,2.5000000000000006e-4,6,33.5
5,3.0000000000000003e-4,1.6661843651077477e-5,7,0.3007548856780462,31.5,0.4607384618001756,26.00884609498246,0.33883971037938704,3.0000000000000003e-4,7,31.5
5,2.1e-4,1.8194992138430838e-5,5,0.5016585873455776,35.5,1.406580765600856,28.947263868437137,1.0742168704991493,2.1e-4,5,35.5
5,2.7000000000000006e-4,1.5709195967306118e-005,6,0.3632512942970247,31.5,0.4577198015674427,25.878675881825394,0.33183209667143765,2.7000000000000006e-4,6,31.5
5,3.0000000000000003e-4,1.5187928601712193e-5,7,0.2900856677767819,31.5,0.39221382223357604,26.00884609498246,0.2853228030830303,3.0000000000000003e-4,7,31.5
5,2.3e-4,1.8183350555729293e-5,5,0.49430074477306535,33.5,0.9864962636075241,27.350301201175817,0.7411383021382609,2.3e-4,5,33.5
5,3.0000000000000003e-4,1.627368497535457e-5,7,0.3061864203107859,31.5,0.4271065602583343,26.00884609498246,0.3115574960381198,3.0000000000000003e-4,7,31.5
5,3.1000000000000005e-4,1.588113487970298e-5,7,0.3075449453730671,30.5,0.27433750712815974,25.212836478203087,0.19075595697207168,3.1000000000000005e-4,7,30.5
5,2.5000000000000006e-4,1.5692833413714768e-5,6,0.3535785470196792,33.5,0.7833109340790634,27.473548794053006,0.5906832240248351,2.5000000000000006e-4,6,33.5
5,2.7000000000000006e-4,1.452904814157708e-5,6,0.3410445591523928,31.5,0.4136948199531867,25.878675881825394,0.2986883006775112,2.7000000000000006e-4,6,31.5
5,2.6000000000000003e-4,1.8321699251947685e-5,6,0.4115465867298164,32.5,0.7401767714258101,26.676026271442815,0.5516470035576369,2.6000000000000003e-4,6,32.5
5,2.9000000000000006e-4,1.631283045088606e-5,7,0.315255428573581,31.5,0.44650165824264265,26.00884609498246,0.32613953875916835,2.9000000000000006e-4,7,31.5
5,2.6000000000000003e-4,1.6035174989124077e-5,6,0.3539740799714242,32.5,0.6670028269450173,26.676026271442815,0.49878837796046,2.6000000000000003e-4,6,32.5
5,2.8000000000000003e-4,1.56099104507523e-5,6,0.34642671199586683,31.5,0.4420264023737759,25.878675881825394,0.3208856578931734,2.8000000000000003e-4,6,31.5
5,2.6000000000000003e-4,1.5314264843549522e-5,6,0.35533985349217867,32.5,0.5890198519586777,26.676026271442815,0.4362798695729048,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.6219940942991595e-5,6,0.3609316664366911,32.5,0.6655148434250325,26.676026271442815,0.4969042305260619,2.6000000000000003e-4,6,32.5
5,2.3e-4,1.7535148148635673e-5,5,0.49096143090000643,33.5,0.9085784461132653,27.350301201175817,0.6791444994722492,2.3e-4,5,33.5
5,3.0000000000000003e-4,1.5996974307553223e-5,7,0.285906335196032,31.5,0.44883925043048367,26.00884609498246,0.3307811143798164,3.0000000000000003e-4,7,31.5
5,2.6000000000000003e-4,1.5388479284658767e-5,6,0.3516185070886358,32.5,0.6052762573625986,26.676026271442815,0.44962735962822326,2.6000000000000003e-4,6,32.5
5,2.5000000000000006e-4,1.675718365617669e-5,6,0.3870408750384562,33.5,0.8096732268645841,27.473548794053006,0.6084842903562723,2.5000000000000006e-4,6,33.5
5,2.6000000000000003e-4,1.5344401950982963e-5,6,0.3582289034473855,32.5,0.5851721696020715,26.676026271442815,0.4329329136657663,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.5079298927207207e-5,6,0.3430105728247545,32.5,0.5971824997993678,26.676026271442815,0.44399609744259216,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.608490449492933e-5,6,0.3672539814002453,32.5,0.6333906875326082,26.676026271442815,0.4705799401935679,2.6000000000000003e-4,6,32.5
5,2.4e-4,1.503748660352573e-5,5,0.43296178411934205,32.5,0.5910237363481265,26.55197079319395,0.4320024285598123,2.4e-4,5,32.5
5,2.3e-4,1.9261218752143845e-5,5,0.5262955532681918,33.5,1.0363970427206506,27.350301201175817,0.777949152661038,2.3e-4,5,33.5
5,2.5000000000000006e-4,1.5674489113849346e-5,6,0.3766840004324596,32.5,0.6306891716093178,26.676026271442815,0.4675079571271066,2.5000000000000006e-4,6,32.5
5,2.4e-4,1.4277749822071142e-5,5,0.40897747030722525,32.5,0.5655707854270132,26.55197079319395,0.4139027459072529,2.4e-4,5,32.5
5,3.0000000000000003e-4,1.5509275540033756e-5,7,0.29361685229289985,31.5,0.4042806386992342,26.00884609498246,0.2945710070521262,3.0000000000000003e-4,7,31.5
5,2.4e-4,1.7646183496148137e-5,5,0.5076219952870853,32.5,0.6944783731930064,26.55197079319395,0.5077277129356254,2.4e-4,5,32.5
5,2.6000000000000003e-4,1.6009752195309998e-5,6,0.3576467614107348,32.5,0.6526236004346792,26.676026271442815,0.4869110693555805,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.4732595301616056e-5,6,0.3504880479433666,32.5,0.5480837883879291,26.676026271442815,0.4040886849132519,2.6000000000000003e-4,6,32.5
5,2.7000000000000006e-4,1.6151962617310476e-5,6,0.36611825391239444,31.5,0.48749966719761745,25.878675881825394,0.35550066103407424,2.7000000000000006e-4,6,31.5
5,2.3e-4,1.745517937120932e-5,5,0.493870647118862,33.5,0.890598938426713,27.350301201175817,0.6644938231718662,2.3e-4,5,33.5
5,3.0000000000000003e-4,1.585624015485594e-5,7,0.2936786673000115,31.5,0.4238532336585724,26.00884609498246,0.31010617945766955,3.0000000000000003e-4,7,31.5
5,2.7000000000000006e-4,1.789936976522356e-5,6,0.39530614161600924,31.5,0.5711465380905519,25.878675881825394,0.41998709088599806,2.7000000000000006e-4,6,31.5
5,2.5000000000000006e-4,1.593056913038481e-5,6,0.37218946763448796,33.5,0.7588156170988017,27.473548794053006,0.5693628185950127,2.5000000000000006e-4,6,33.5
5,2.6000000000000003e-4,1.6766745627807434e-5,6,0.3766864799011141,32.5,0.6771611660145712,26.676026271442815,0.5046645324748007,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.4639133113321635e-5,6,0.3449619297926194,32.5,0.5513363294350526,26.676026271442815,0.40719635930896014,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.474427945379495e-5,6,0.3461455697876763,32.5,0.5580517776386222,26.676026271442815,0.4124402389893235,2.6000000000000003e-4,6,32.5
5,3.0000000000000003e-4,1.63351929449693e-5,7,0.3020439390869161,31.5,0.4375508444426976,26.00884609498246,0.32023166466626607,3.0000000000000003e-4,7,31.5
5,2.4e-4,1.6388865517794953e-5,5,0.4535692833553385,32.5,0.6880454451503054,26.55197079319395,0.5077954407164397,2.4e-4,5,32.5
5,2.4e-4,1.4912397249531056e-5,5,0.4232437620637393,32.5,0.5993588065791715,26.55197079319395,0.4396010256695441,2.4e-4,5,32.5
5,2.8000000000000003e-4,1.626138745494225e-5,6,0.35941535449456447,31.5,0.46371544919714774,25.878675881825394,0.33702958765054675,2.8000000000000003e-4,6,31.5
5,2.6000000000000003e-4,1.7469405445951476e-5,6,0.3856891180074925,32.5,0.7264829298422999,26.676026271442815,0.5432530311581635,2.6000000000000003e-4,6,32.5
5,2.5000000000000006e-4,1.678622560793616e-5,6,0.3821535865021109,33.5,0.8263601050762371,27.473548794053006,0.6222609780177397,2.5000000000000006e-4,6,33.5
5,2.5000000000000006e-4,1.7278061487903497e-5,6,0.42395628510420347,32.5,0.6756551207977489,26.676026271442815,0.4989000168037189,2.5000000000000006e-4,6,32.5
5,2.6000000000000003e-4,1.6613086806875614e-5,6,0.3757611722922645,32.5,0.6637611482422235,26.676026271442815,0.4940346210038522,2.6000000000000003e-4,6,32.5
5,2.3e-4,1.5030550059701062e-5,5,0.4207179557408625,33.5,0.7791300833730723,27.350301201175817,0.5824127394405111,2.3e-4,5,33.5
5,3.0000000000000003e-4,1.3892152960515612e-5,7,0.2545174306711503,31.5,0.3764650397001246,26.00884609498246,0.27602447272875597,3.0000000000000003e-4,7,31.5
5,2.7000000000000006e-4,1.6498974928426828e-5,6,0.382281397254955,31.5,0.4791747290038451,25.878675881825394,0.3471902271225034,2.7000000000000006e-4,6,31.5
5,2.3e-4,1.8481425510345585e-5,5,0.5058600821018334,33.5,0.9917093517542174,27.350301201175817,0.7441862200583522,2.3e-4,5,33.5
5,2.7000000000000006e-4,1.4064331265516946e-5,6,0.31317299786135183,32.5,0.5234559756367777,26.676026271442815,0.3879682806316155,2.7000000000000006e-4,6,32.5
5,2.3e-4,1.7798036849605315e-5,5,0.49280698999342465,33.5,0.9379275409020112,27.350301201175817,0.702434598946139,2.3e-4,5,33.5
5,2.2e-4,1.8547350901049378e-5,5,0.5173314287781208,34.5,1.1794702399703423,28.14873534632884,0.8920332252304191,2.2e-4,5,34.5
5,3.0000000000000003e-4,1.7822349751613803e-5,7,0.3202185774756181,31.5,0.4961305360302885,26.00884609498246,0.36522216221029935,3.0000000000000003e-4,7,31.5
5,2.7000000000000006e-4,1.773521714498128e-5,6,0.4047516278509996,32.5,0.6384339933381352,26.676026271442815,0.4710282031146396,2.7000000000000006e-4,6,32.5
5,2.6000000000000003e-4,1.9037585493192287e-5,6,0.41906298152375104,32.5,0.7958135761369571,26.676026271442815,0.595440096285771,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.4668734087553234e-5,6,0.34379540683880805,32.5,0.5564427655390176,26.676026271442815,0.41137879194243115,2.6000000000000003e-4,6,32.5
5,2.4e-4,1.5135390587766621e-5,5,0.43456751252874964,32.5,0.597382486956375,26.55197079319395,0.43693847881571357,2.4e-4,5,32.5
5,2.3e-4,1.621918129249311e-5,5,0.42144101248157334,33.5,0.9490153436157329,27.350301201175817,0.7182113138823416,2.3e-4,5,33.5
5,2.3e-4,1.5530980534668223e-5,5,0.4201213377958913,33.5,0.8493707612636346,27.350301201175817,0.6386495028630474,2.3e-4,5,33.5
5,2.6000000000000003e-4,1.6522880411950804e-5,6,0.3719767841246877,32.5,0.665087690250158,26.676026271442815,0.4954685217980569,2.6000000000000003e-4,6,32.5
5,2.7000000000000006e-4,1.6506049552579773e-5,6,0.3908089285550327,31.5,0.4643381485336247,25.878675881825394,0.33450251759054606,2.7000000000000006e-4,6,31.5
5,2.5000000000000006e-4,1.5969085354805776e-5,6,0.3656058000584685,33.5,0.7803557046121763,27.473548794053006,0.5871634798639962,2.5000000000000006e-4,6,33.5
5,2.6000000000000003e-4,1.5273325744032392e-5,6,0.34325976548193204,32.5,0.6164828828882836,26.676026271442815,0.4594108320420361,2.6000000000000003e-4,6,32.5
5,2.6000000000000003e-4,1.7048108011908276e-5,6,0.3828700403029651,32.5,0.688925891265278,26.676026271442815,0.5134680230847182,2.6000000000000003e-4,6,32.5
5,3.0000000000000003e-4,1.5266888861476002e-5,7,0.28055448249640597,31.5,0.4121063466446577,26.00884609498246,0.3019745171771899,3.0000000000000003e-4,7,31.5
5,2.6000000000000003e-4,1.561139554336488e-5,6,0.35410613802266017,32.5,0.6209794550380087,26.676026271442815,0.4619407014757893,2.6000000000000003e-4,6,32.5
5,2.8000000000000003e-4,1.631004004060324e-5,6,0.36099559206279036,31.5,0.46397275434273477,25.878675881825394,0.337078836108036,2.8000000000000003e-4,6,31.5
6,2.313150389884471e-4,6.648644936129018e-5,17.44371152039059,1.4589482419048247,32.53352912816717,1.182583187000961,28.53892423264183,0.71032361138677,2.2e-4,17,32.5
6,2.6654094767676595e-5,1.0686428748776352e-4,-18.82177356452925,137.90721752841515,40.83710471259913,26.952091482626873,31.223417847745974,13.582345003356439,6e-5,2,36.5
6,1.027422231357751e-4,7.335548345732161e-5,11.516514345218718,6.164658051116083,37.04973487621457,5.972158910025282,31.05360239650277,3.8954783137330717,1.1e-4,12,36.5
6,2.2716698833381998e-4,6.292262364014905e-5,17.23786983970139,1.5152138603397016,32.67008146179911,1.1294640215772327,28.603293952385155,0.6650670689126427,2.3e-4,17,32.5
6,2.1e-4,5.8588707684582114e-5,15,2.1966467092184705,31.5,0.5590442244519627,27.269070754006975,0.2881242413708185,2.1e-4,15,31.5
6,2.364442109123809e-4,5.689705559840504e-5,16.563867323202466,1.5569226328655095,31.382700732761176,0.5067793601655582,27.477206854608625,0.2685104278685495,2.5000000000000006e-4,17,31.5
6,1.5511845884746695e-4,7.198834028103991e-5,13.549933992528251,4.165415320623235,32.47444246929942,1.3829008856070248,27.77175872015932,0.6448491884975017,1.6e-4,14,32.5
6,1.3000000000000002e-4,6.783808761537779e-5,13,4.457557672104533,33.5,2.261363101221574,28.48436408563312,1.1993426404217702,1.3000000000000002e-4,13,33.5
6,2.1e-4,6.489409226294948e-5,17,1.6590381649401535,32.5,1.2342564956610598,28.42521186223314,0.7262338322807833,2.1e-4,17,32.5
6,2.2502056636453113e-4,5.771827065303921e-5,17.29868010582464,1.45066655851368,32.25122137670952,0.8878162334337217,28.292544493310267,0.5016315419487352,2.1e-4,17,32.5
6,1.3729415919812334e-4,7.031755876573737e-5,13.518816824711879,4.478075812785555,33.21782582897865,1.9411786327037825,28.349390515720064,0.9691447794159651,1.3000000000000002e-4,13,33.5
6,2.0996553018904366e-4,5.622453050161108e-5,16.584637688442754,1.7092384156452856,31.849231619639514,0.7425670872475573,27.841337589580235,0.3909474542403983,2.3e-4,17,31.5
6,2.0256598343899098e-4,6.886481541359493e-5,17.527298642427336,1.6710155062841208,33.64702088782918,1.886148357578688,29.414168544265333,1.2082310340407638,1.8e-4,17,34.5
6,4e-5,1.0644024476759014e-4,-2,48.56585301286318,41.5,27.844301610969552,33.005881335585045,17.866228480208427,4e-5,-2,41.5
6,1.9812545449015016e-4,6.812106507600709e-5,16.660713186494878,2.124568380915976,32.527941200376816,1.2522275889680385,28.380632614604217,0.6952706300931504,2.1e-4,17,32.5
6,1.4976723607483663e-4,7.378832397236138e-5,14.959528014336986,3.2958682929190846,34.31068362403852,2.8480662163745065,29.453710636209372,1.7516618889947826,1.5000000000000001e-4,15,34.5
6,1e-4,7.374003212319895e-5,9,9.137814732021434,33.5,2.5805230852955456,27.87327482054165,1.0871166461487625,1e-4,9,33.5
6,1.8028484758431874e-4,6.116311417523297e-5,15.058831250759301,2.5916844494293674,32.30076231730966,1.0336458477409005,27.903018021070373,0.5146992202753341,1.6e-4,14,32.5
6,9.349576353809245e-5,7.702572420645926e-5,7.817670687963168,11.03126022707941,34.502464402169075,3.4231881801269934,28.507962459732017,1.5233221551980145,1e-4,9,34.5
6,2.3940346442950458e-4,5.933843665550564e-5,16.32129082141217,1.8048541811230097,31.12862170625834,0.42623666191482734,27.233365571892186,0.274954963382284,2e-4,15,31.5
6,1.3000000000000002e-4,6.423741567141108e-5,12,4.516222725872743,33.5,2.115443016337806,28.32254388377453,1.0941296569622583,1.3000000000000002e-4,12,33.5
6,1.2199780025125413e-4,6.916974260374828e-5,11.315672870907422,5.9833007595732965,33.181440548681195,1.9623371387899131,27.963738940993686,0.8825573420635615,1.1e-4,10,33.5
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,9.497017852858748e-5,8.819096322737112e-5,11.744434870185884,7.902133946751066,37.95591092789286,8.564259873129501,31.80511198044477,5.7049332891991416,1e-4,12,37.5
6,6.526126734605241e-5,8.672345826508089e-5,6.118401420950183,17.268899182411705,37.917699167192445,10.442277598849655,31.01295798090026,6.364570472479574,7.000000000000001e-5,7,37.5
6,1.5653381911777566e-4,7.48779026495643e-5,14.594922237533444,3.590689061875816,33.319515653677904,2.0477842000095925,28.614727336533463,1.121130582526486,1.6e-4,15,33.5
6,1.1e-4,6.314644125385279e-5,10,6.487049214781926,33.5,2.1384984859179594,28.017228585166084,0.9621675577442066,1.1e-4,10,33.5
6,1.2530544332158792e-4,6.905978267906399e-5,13.054673441882032,4.784057598900797,34.18823768259805,2.6843824646609904,29.034655449292966,1.4747622918370074,1e-4,11,35.5
6,2.2100005174976688e-4,5.9428800141895755e-5,16.629769474960693,1.7594956085049065,32.26233970008503,0.8547902856964346,28.16929165335955,0.45466775548950034,2e-4,16,32.5
6,2.9244629999491354e-4,5.057794279810376e-5,17.719762680578803,1.0558985776715537,31.012465845898568,0.3032193526985521,27.427480936741983,0.19463062716461066,2.5000000000000006e-4,17,31.5
6,1.5225333648923877e-4,6.66922268327972e-5,12.710301345809565,4.455323373364565,32.408220030510115,1.1744280455229918,27.578210468308008,0.5354972133676313,1e-4,8,33.5
6,1.382038186391822e-4,7.36851543215796e-5,14.41480876309258,3.66695559082268,34.85393647947689,3.429978146757959,29.78479552010999,2.1600438457840174,1.5000000000000001e-4,15,34.5
6,1.4011153794639216e-4,6.513239596154076e-5,12.607025460168696,4.294310460219569,33.512693044281434,1.8886425940984795,28.430012502176055,0.9508539812577561,1.1e-4,10,34.5
6,2.2616924457343678e-4,6.77218018238911e-5,16.239591879195125,2.0205484586080664,32.137604911857906,0.9072484452570228,27.997413230005016,0.47413289643739515,2.1e-4,16,32.5
6,9.545053327314864e-5,1.0566135112232204e-4,11.079013196687571,9.75553261094537,37.62154171930815,9.937153299286763,31.44206980541905,6.574205430340515,9e-5,10,37.5
6,1.429045262500045e-4,7.092188871166453e-5,13.986253988400518,3.9682946026834056,33.44339924369022,2.1312915777103725,28.605890577387033,1.1468068633980137,1.4000000000000001e-4,14,33.5
6,9.052283150358067e-5,9.180082953844967e-5,10.062298331545952,10.527921489349348,36.77225761288814,7.245470666412908,30.621861304726984,4.400631296734893,5e-5,3,42.5
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2.3986402010342753e-4,6.354864610196531e-5,16.71458894033016,1.7561406293372428,31.450341849318647,0.5863647142705739,27.55920549600238,0.3186873033685366,2.2e-4,16,31.5
6,1.5286679726847645e-4,7.577356291066079e-5,14.105594245140733,4.083443244271077,33.331022148172494,1.9812932522645361,28.53840292605393,1.0270365786028588,1.5000000000000001e-4,14,33.5
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1.3497143646356934e-4,6.558553525113873e-5,12.104798996718047,4.956070891951513,32.42748638785831,1.3287893491789422,27.494153185811776,0.5819811613662966,1.3000000000000002e-4,12,32.5
6,1.1021743833928558e-4,7.658059208104664e-5,11.740910216757941,6.738623203677434,34.676802769042155,3.54753583031948,29.21083471664457,1.9285510553526866,1e-4,11,35.5
6,1.5130366294286246e-4,7.298503300891406e-5,14.1955873663458,3.8069362451963906,33.25263878230321,1.9792636668547294,28.49261252247239,1.0526799216411753,1.9e-4,16,32.5
6,1.9654146206951972e-4,6.518826758340496e-5,15.811863835618249,2.2891922535909415,32.649525431253345,1.1920719688632675,28.313365474050812,0.6367164125853756,2e-4,16,32.5
6,2.0497563029448957e-4,6.016297920583226e-5,15.952942045155538,2.0490001523657755,32.26923930088265,0.9177487279774754,28.044761478572177,0.47564100806687404,2e-4,16,32.5
6,1.5342557427734508e-4,6.942603177290991e-5,14.720686637696282,3.307591123229148,33.436196874196675,2.0302760866403418,28.728095446298926,1.1369614354760726,1.6e-4,15,33.5
6,1.1e-4,7.998997234163806e-5,12,6.254207023976735,35.5,4.843186360214211,29.901239605924673,2.9786873639584353,1.1e-4,12,35.5
6,1.590362903360361e-4,6.433660306608873e-5,14.634616253514647,2.982173782819607,33.08132460352296,1.6603386987261033,28.435598327316864,0.9022550355536687,1.9e-4,16,32.5
6,4e-5,1.0355294805237758e-4,-3,48.54225935738509,42.5,29.384800582362885,33.71277945129615,19.196430934659944,4e-5,-3,42.5
6,1.556745484239925e-4,6.164254490211375e-5,12.813735016042813,3.876447885671739,32.14522067277436,0.9883558012830482,27.38881918295481,0.4533097336091955,1.4000000000000001e-4,12,32.5
6,2.53670890781432e-4,5.429190259969675e-5,16.595388225018525,1.4391474525746804,31.288061187837172,0.42151964757332666,27.410466479499508,0.23712185616991757,2.3e-4,16,31.5
6,1.95726256865898e-4,6.433090232327739e-5,16.64015506541567,1.9966741830146644,32.6641672689444,1.2681225156349818,28.482025915026487,0.7168604490737513,2.1e-4,17,32.5
6,1.317274564302388e-4,7.321790642803222e-5,13.025519723216725,4.651702129958029,33.88765794991602,2.6830234830745048,28.793421434308055,1.4901863843040315,1.5000000000000001e-4,14,33.5
6,1.8847165159478586e-4,6.555402230323882e-5,15.644590421933994,2.588965182414454,32.19071302402773,1.0145763146689375,27.92576326015909,0.5115308503278704,1.7e-4,15,32.5
